Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.8914766311645508,18.141757132576586,42.13441476065496,0.6254889881945751,109.25399393409478,0.255266256810989
