Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,5.5591886043548575,18.789861456920434,14.373518246402726,0.29254007872449456,220.61561130185078,0.12490543185017677
