Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,3.4996445178985596,24.230590216636244,26.164156967220116,0.3483990994456617,179.40411295875674,0.15189774800701372
