Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.999495267868042,38.09383331973497,36.16152612614618,0.3539099356327924,347.364574084051,0.0
