Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.995257616043091,18.174304402786284,14.323144600647224,0.5850335248591215,151.83580412317858,0.20230301228474845
