Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.5184180736541748,12.924015534334886,9.134080181505055,0.2335201121447919,65.1381432571345,0.3625426230698857
