Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,3.3271405696868896,22.6314427119274,17.617547526347686,0.2637435267821566,115.56471190354401,0.19582501484041026
