Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.705564260482788,16.60413995139014,22.693916207081195,0.40162139730872154,115.29303516239295,0.26397762546757175
