Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.657402753829956,20.358502206566587,13.817208724787006,0.633998758801122,171.4179621403196,0.1939682449825335
