Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.960153102874756,18.86934219700875,15.247037883028161,0.5478936858659471,153.40721478631065,0.19814335915194414
