Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,3.174328327178955,20.747676223894192,25.569781757377058,0.19799253961462787,123.97781429242788,0.19874982047826495
