Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.40653657913208,27.26478013159906,21.50721692080802,0.42430652406071523,192.20272252144886,0.16866170291725058
