Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,1.3160746097564695,26.607591953977536,11.657775344994818,0.01537981670283754,268.7852831378311,0.0
