Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.995769023895264,18.511276337999334,13.887992887896054,0.48690987908927685,175.48575611909834,0.19151204942066358
