Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.9309706687927246,20.21835999649456,13.970938557621764,0.2815389853198341,117.07040372549368,0.21666549233689825
