Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,5.834723234176636,29.847929453419148,30.34154822322936,0.3366506210468474,252.80316913438554,0.07940638403387112
