Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,6.022100210189819,21.850916189056466,15.350795438124875,0.42480252562389265,260.98137343355586,0.09896945083121311
