Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,5.9787304401397705,24.201541744161073,26.42575941768334,0.2610570269041876,210.59269044769374,0.09664665692940944
