Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,3.4312820434570312,13.98116952706433,9.106010319826789,0.23347339438871884,163.86189036187798,0.22667800298163332
