Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,4.817838191986084,23.741523716291614,20.946069508069513,0.5348590385474213,265.60817913897733,0.10952458925989494
