Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.999281644821169,8.79837079522952,22.673321844309907,0.4015410490227242,28.61750500206221,0.0
