Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,2.715320348739624,19.041192072478545,12.531858002999991,0.6811327828828996,176.69827480855201,0.19856900405671174
