Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,5.411535263061523,29.27268270236951,27.887368322899256,0.6479344538030023,268.15077185504566,0.08550637784403847
