Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,1.7017838954925537,16.157232147196222,34.810198225217434,0.5603965819070623,116.01149260561913,0.26565129961783107
