time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,3.846153846154010125e-02,-5.494505494507251342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.965232849121093750e-03,5.722133211261137831e-04,-1.907377737087045944e-04,6.394981672402194617e-02,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,3.846153846154010125e-02,-5.494505494507251342e-03,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,-8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.965326309204101562e-03,1.907377737087045944e-04,-1.907377737087045944e-04,-1.907288609411168234e-01,0.000000000000000000e+00,5.722133211261137831e-04,-1.907377737087045944e-04,6.394981672402194617e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,6.476190476190470946e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.965419769287109375e-03,1.907377737087045944e-04,5.722133211261137831e-04,0.000000000000000000e+00,3.814577218822336468e-01,1.907377737087045944e-04,-1.907377737087045944e-04,-1.907288609411168234e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,1.415384615384615685e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.196551322937011719e-02,5.722133211261137831e-04,2.479591058213159727e-03,1.907288609411168234e-01,9.536443047055841449e-01,1.907377737087045944e-04,5.722133211261137831e-04,0.000000000000000000e+00,3.814577218822336468e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,1.790476190476191221e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.396560668945312500e-02,1.907377737087045944e-04,5.531395437552433236e-03,-1.907288609411168234e-01,1.525830887528934587e+00,5.722133211261137831e-04,2.479591058213159727e-03,1.907288609411168234e-01,9.536443047055841449e-01,0.000000000000000000e+00,2.947194814682006836e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.106959706959706580e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.596570014953613281e-02,1.907377737087045944e-04,7.057297627222069991e-03,0.000000000000000000e+00,7.629154437644672937e-01,1.907377737087045944e-04,5.531395437552433236e-03,-1.907288609411168234e-01,1.525830887528934587e+00,0.000000000000000000e+00,2.947194814682006836e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.775091575091575891e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.796579360961914062e-02,1.907377737087045944e-04,9.346150911726525123e-03,0.000000000000000000e+00,1.144373165646700885e+00,1.907377737087045944e-04,7.057297627222069991e-03,0.000000000000000000e+00,7.629154437644672937e-01,0.000000000000000000e+00,2.947194814682006836e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.465201465201459996e-02,2.487912087912087955e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.996588706970214844e-02,-1.907377737087045944e-04,1.354238193331802620e-02,-1.907288609411168234e-01,2.098017470352285141e+00,1.907377737087045944e-04,9.346150911726525123e-03,0.000000000000000000e+00,1.144373165646700885e+00,0.000000000000000000e+00,2.947194814682006836e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.981684981684963986e-02,2.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.196598052978515625e-02,-1.335164415960932160e-03,1.697566186007470890e-02,-5.721865828233504425e-01,1.716559748470051439e+00,-1.907377737087045944e-04,1.354238193331802620e-02,-1.907288609411168234e-01,2.098017470352285141e+00,0.000000000000000000e+00,2.947194814682006836e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.494505494505489196e-01,2.675457875457874835e+00,0.000000000000000000e+00,0.000000000000000000e+00
