Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,6.565801620483398,26.036404839474145,28.90278934337685,0.6259286413419416,257.2185499098007,0.07664056277802445
