Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
1.0,7.9504313468933105,29.933540586491905,39.67003465098405,0.3998056461084555,259.8103688741975,0.05373316403391326
