Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,1.2660722732543943,24.3360627628877,11.110877068095125,0.021843607867105316,238.0583940919872,0.0
