Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.999162197113037,8.669554490572043,24.017413038693483,0.47753341366229723,28.853885973457224,0.0
