Swingup Success,Swingup Time [s],Energy [J],Torque Cost[N²m²],Torque Smoothness [Nm],Velocity Cost [m²/s²],RealAI Score
0.0,9.999906778335571,24.235736418977318,20.209626860048697,0.40434509248061135,337.9041325007885,0.0
